anio,mes,conglomerado,muestra,selviv,hogar,region,llave_panel,estrato,condicion_ocupacion,ingreso_total,sexo,edad,nivel_educativo_cod,anios_educacion
2025,2,18563,2,24,1,1,202502185632002414,1.0,Ocupado,,1,11,,5
2025,2,18563,2,24,1,1,202502185632002415,1.0,Desocupado,,2,86,,5
2025,2,47218,1,120,1,1,202502472181012011,1.0,Ocupado,1450.0,1,57,4,5
2025,2,47218,1,120,1,1,202502472181012012,1.0,Desocupado,,2,48,,5
2025,2,47218,1,120,1,1,202502472181012013,1.0,Desocupado,,1,25,,5
2025,2,47218,1,120,1,1,202502472181012014,1.0,Desocupado,,1,20,,5
2025,2,21512,1,77,1,1,202502215121007711,1.0,Ocupado,1834.0,1,55,11,5
2025,2,21512,1,77,1,1,202502215121007712,1.0,Desocupado,,2,44,,5
2025,2,21512,1,77,1,1,202502215121007713,1.0,Desocupado,,1,23,,5
2025,2,21512,1,77,1,1,202502215121007714,1.0,Desocupado,,1,17,,5
2025,2,21512,1,77,1,1,202502215121007715,1.0,Desocupado,,1,15,,5
2025,2,21512,1,79,1,1,202502215121007911,1.0,Ocupado,1400.0,1,58,5,2
2025,2,21512,1,79,1,1,202502215121007912,1.0,Desocupado,,2,63,9,3
2025,2,21512,1,79,1,1,202502215121007913,1.0,Ocupado,3224.0,1,26,10,2
2025,2,21512,1,79,1,1,202502215121007914,1.0,Desocupado,,2,20,10,1
2025,2,26134,1,82,1,1,202502261341008211,1.0,Desocupado,,2,63,11,5
2025,2,26134,1,82,1,1,202502261341008212,1.0,Desocupado,,1,67,,5
2025,2,26134,1,82,1,1,202502261341008213,1.0,Ocupado,1835.0,1,31,,5
2025,2,26134,1,82,1,1,202502261341008214,1.0,Desocupado,,1,26,,5
2025,2,26134,1,82,1,1,202502261341008215,1.0,Ocupado,1835.0,1,16,,5
2025,2,26134,1,84,1,1,202502261341008411,1.0,Desocupado,,2,81,11,7
2025,2,26134,1,84,1,1,202502261341008412,1.0,Ocupado,1835.0,1,72,,5
2025,2,26134,1,84,1,1,202502261341008413,1.0,Ocupado,1835.0,1,70,,5
2025,2,2326801,1,73,1,1,20250223268011007311,1.0,Ocupado,1400.0,1,59,6,5
2025,2,2326801,1,73,1,1,20250223268011007312,1.0,Desocupado,,2,58,,5
2025,2,2326801,1,73,1,1,20250223268011007313,1.0,Desocupado,,1,28,,5
2025,2,2326801,1,74,1,1,20250223268011007411,1.0,Ocupado,260.0,2,34,10,2
2025,2,2326801,1,74,1,1,20250223268011007412,1.0,Desocupado,,1,37,,5
2025,2,2326801,1,74,1,1,20250223268011007413,1.0,Ocupado,,2,11,,5
2025,2,2326801,1,74,1,1,20250223268011007414,1.0,Ocupado,,2,6,,5
2025,2,2326801,1,74,1,1,20250223268011007415,1.0,Ocupado,,2,4,,5
2025,2,2326801,1,74,1,1,20250223268011007416,1.0,Ocupado,3400.0,2,55,9,3
2025,2,2326801,1,74,1,1,20250223268011007417,1.0,Ocupado,635.0,2,19,8,2
2025,2,28486,1,99,1,1,202502284861009911,1.0,Desocupado,,1,64,6,5
2025,2,28486,1,99,1,1,202502284861009912,1.0,Desocupado,,2,37,,5
2025,2,28767,1,226,1,1,202502287671022611,1.0,Ocupado,2900.0,1,51,6,5
2025,2,28767,1,226,1,1,202502287671022612,1.0,Ocupado,1775.0,2,52,6,5
2025,2,28767,1,226,1,1,202502287671022613,1.0,Desocupado,,2,30,,5
2025,2,28767,1,226,1,1,202502287671022614,1.0,Desocupado,,1,27,,5
2025,2,1814801,1,27,1,1,20231118148011002711,1.0,Desocupado,,1,62,,5
2025,2,1814801,1,27,1,1,20231118148011002712,1.0,Desocupado,,1,40,,5
2025,2,1814801,1,27,1,1,20231118148011002713,1.0,Ocupado,1700.0,1,33,9,3
2025,2,1792901,1,31,1,1,20240217929011003111,1.0,Desocupado,,1,87,,5
2025,2,1792901,1,31,1,1,20240217929011003112,1.0,Desocupado,,2,81,9,4
2025,2,17571,1,62,1,1,202402175711006211,1.0,Ocupado,1400.0,1,71,5,1
2025,2,17571,1,62,1,1,202402175711006212,1.0,Desocupado,,2,67,,5
2025,2,17571,1,62,1,1,202402175711006214,1.0,Desocupado,,1,47,,5
2025,2,17571,1,62,1,1,202402175711006215,1.0,Ocupado,,2,8,,5
2025,2,17571,1,62,1,1,202402175711006217,1.0,Desocupado,,1,26,,5
2025,2,17591,1,60,1,1,202411175911006011,1.0,Ocupado,525.0,2,34,6,5
2025,2,17591,1,60,1,1,202411175911006012,1.0,Desocupado,,1,18,6,5
2025,2,17591,1,60,1,1,202411175911006013,1.0,Ocupado,1300.0,2,13,,5
2025,2,17591,1,60,1,1,202411175911006014,1.0,Ocupado,,2,6,,5
2025,2,17712,1,58,1,1,202402177121005811,1.0,Desocupado,,1,40,,5
2025,2,17712,1,58,1,1,202402177121005812,1.0,Ocupado,615.0,2,39,4,5
2025,2,17712,1,58,1,1,202402177121005813,1.0,Ocupado,600.0,2,21,9,3
2025,2,17712,1,58,1,1,202402177121005814,1.0,Ocupado,1835.0,1,14,5,2
2025,2,17712,1,58,1,1,202402177121005815,1.0,Desocupado,,1,23,,5
2025,2,17712,1,58,1,1,202402177121005816,1.0,Ocupado,1835.0,1,19,,5
2025,2,17712,1,58,1,1,202502177121005817,1.0,Ocupado,1835.0,1,72,,5
2025,2,17712,1,58,1,1,202502177121005818,1.0,Ocupado,1300.0,2,69,,5
2025,2,17712,1,60,1,1,202402177121006011,1.0,Desocupado,,1,66,5,3
2025,2,17712,1,60,1,1,202402177121006012,1.0,Desocupado,,2,59,,5
2025,2,23763,1,24,1,1,202502237631002411,1.0,Ocupado,1500.0,1,50,6,5
2025,2,23763,1,24,1,1,202502237631002412,1.0,Desocupado,,2,56,,5
2025,2,23763,1,24,1,1,202502237631002413,1.0,Desocupado,,1,86,6,5
2025,2,23763,1,24,1,1,202502237631002414,1.0,Desocupado,,2,78,6,5
2025,2,23763,1,24,1,1,202502237631002415,1.0,Desocupado,,2,52,,5
2025,2,23763,1,24,1,1,202502237631002416,1.0,Ocupado,1300.0,2,13,,5
2025,2,23763,1,25,1,1,202502237631002511,1.0,Ocupado,8000.0,1,61,12,2
2025,2,23763,1,25,1,1,202502237631002512,1.0,Ocupado,2000.0,2,55,11,5
2025,2,47032,1,24,1,1,202411470321002411,1.0,Desocupado,,1,73,,5
2025,2,47032,1,24,1,1,202411470321002412,1.0,Desocupado,,2,57,,5
2025,2,47032,1,24,1,1,202411470321002413,1.0,Desocupado,,1,40,,5
2025,2,47032,1,24,1,1,202411470321002414,1.0,Ocupado,1000.0,2,39,6,5
2025,2,47032,1,24,1,1,202411470321002415,1.0,Desocupado,,2,35,,5
2025,2,47032,1,24,1,1,202411470321002416,1.0,Desocupado,,1,28,,5
2025,2,47032,1,24,1,1,202411470321002417,1.0,Desocupado,,1,26,,5
2025,2,47032,1,24,1,1,202411470321002418,1.0,Desocupado,,2,19,,5
2025,2,4723202,1,63,1,1,20240247232021006311,1.0,Desocupado,,1,53,,5
2025,2,4723202,1,63,1,1,20240247232021006312,1.0,Desocupado,,2,38,9,3
2025,2,4723202,1,63,1,1,20240247232021006313,1.0,Desocupado,,2,14,5,2
2025,2,4723202,1,63,1,1,20240247232021006314,1.0,Ocupado,,1,9,,5
2025,2,27465,1,68,1,1,202411274651006811,1.0,Ocupado,5217.0,1,67,11,5
2025,2,27465,1,68,1,1,202411274651006812,1.0,Desocupado,,2,61,,5
2025,2,27465,1,68,1,1,202411274651006816,1.0,Desocupado,,1,37,,5
2025,2,27465,1,68,1,1,202411274651006817,1.0,Ocupado,,1,12,,5
2025,2,27465,1,68,1,1,202502274651006815,1.0,Desocupado,,2,28,,5
2025,2,27465,1,68,1,1,202411274651006813,1.0,Desocupado,,2,40,10,4
2025,2,27465,1,68,1,1,202411274651006814,1.0,Ocupado,1835.0,1,40,,5
2025,2,27465,1,68,1,1,202411274651006815,1.0,Desocupado,,2,16,,5
2025,2,27465,1,68,2,1,202411274651006821,1.0,Ocupado,460.0,2,46,6,5
2025,2,27465,1,68,2,1,202411274651006822,1.0,Ocupado,1299.0,2,24,6,5
2025,2,27465,1,68,2,1,202411274651006823,1.0,Ocupado,560.0,1,20,6,5
2025,2,27465,1,68,2,1,202411274651006824,1.0,Ocupado,,1,7,,5
2025,2,27711,1,7,1,1,202311277111000711,1.0,Ocupado,644.0,2,61,3,3
2025,2,27711,1,7,1,1,202311277111000712,1.0,Desocupado,,1,37,,5
2025,2,2453401,1,68,1,1,20241124534011006811,1.0,Ocupado,528.0,2,65,9,3
2025,2,2453401,1,68,1,1,20241124534011006812,1.0,Ocupado,2500.0,1,62,6,5
2025,2,2453401,1,68,1,1,20241124534011006813,1.0,Ocupado,2555.0,1,33,8,2
2025,2,21472,1,202,1,1,202411214721020212,1.0,Desocupado,,2,54,6,5
2025,2,21472,1,202,1,1,202411214721020213,1.0,Desocupado,,1,30,,5
2025,2,21472,1,202,1,1,202411214721020214,1.0,Desocupado,,2,86,1,5
2025,2,23228,1,115,1,1,202402232281011511,1.0,Ocupado,596.0,2,74,3,1
2025,2,23228,1,115,1,1,202402232281011512,1.0,Desocupado,,1,37,,5
2025,2,4791801,1,16,1,1,20240247918011001611,1.0,Desocupado,,1,41,,5
2025,2,4791801,1,16,1,1,20240247918011001612,1.0,Desocupado,,2,41,6,5
2025,2,4791801,1,16,1,1,20240247918011001613,1.0,Desocupado,,1,22,,5
2025,2,4791801,1,16,1,1,20240247918011001614,1.0,Desocupado,,2,16,,5
2025,2,4791801,1,16,1,1,20240247918011001615,1.0,Ocupado,,1,6,,5
2025,2,26717,1,19,1,1,202411267171001911,1.0,Desocupado,,2,67,6,5
2025,2,29707,1,108,1,1,202402297071010811,1.0,Ocupado,3000.0,1,56,11,5
2025,2,29707,1,108,1,1,202402297071010812,1.0,Ocupado,1299.0,2,45,8,1
2025,2,29707,1,108,1,1,202402297071010813,1.0,Desocupado,,1,21,10,2
2025,2,19211,1,61,1,1,202311192111006111,1.0,Ocupado,822.0,2,44,5,2
2025,2,19211,1,61,1,1,202311192111006112,1.0,Desocupado,,2,20,10,1
2025,2,19211,1,61,1,1,202311192111006113,1.0,Desocupado,,1,18,6,5
2025,2,19211,1,61,1,1,202311192111006114,1.0,Ocupado,,1,7,,5
2025,2,19211,1,61,1,1,202411192111006115,1.0,Desocupado,,1,46,,5
2025,2,22190,1,27,1,1,202402221901002711,1.0,Desocupado,,2,55,2,1
2025,2,22190,1,27,1,1,202402221901002712,1.0,Desocupado,,1,27,,5
2025,2,22265,1,73,1,1,202502222651007311,1.0,Desocupado,,1,70,,5
2025,2,22265,1,73,1,1,202502222651007312,1.0,Desocupado,,2,65,,5
2025,2,22265,1,73,1,1,202502222651007313,1.0,Ocupado,1932.0,1,43,6,5
2025,2,22539,1,90,1,1,202411225391009011,1.0,Ocupado,1835.0,1,77,,5
2025,2,22539,1,90,1,1,202411225391009012,1.0,Desocupado,,2,67,,5
2025,2,22539,1,90,1,1,202411225391009013,1.0,Desocupado,,1,47,,5
2025,2,22539,1,90,1,1,202411225391009014,1.0,Desocupado,,1,41,6,5
2025,2,22539,1,92,1,1,202411225391009211,1.0,Desocupado,,1,49,,5
2025,2,22539,1,92,1,1,202411225391009212,1.0,Ocupado,1500.0,2,44,8,1
2025,2,22539,1,92,1,1,202411225391009213,1.0,Desocupado,,2,24,,5
2025,2,22539,1,92,1,1,202411225391009214,1.0,Desocupado,,2,19,,5
2025,2,22539,1,92,1,1,202411225391009215,1.0,Ocupado,,1,12,,5
2025,2,22539,1,92,1,1,202411225391009216,1.0,Ocupado,,1,9,,5
2025,2,22574,1,41,1,1,202411225741004111,1.0,Ocupado,1350.0,1,65,5,2
2025,2,22574,1,41,1,1,202411225741004118,1.0,Ocupado,1300.0,2,51,,5
2025,2,22574,1,41,1,1,202411225741004112,1.0,Desocupado,,2,28,,5
2025,2,22574,1,41,1,1,202411225741004113,1.0,Ocupado,411.0,1,26,6,5
2025,2,22574,1,41,1,1,202411225741004114,1.0,Desocupado,,1,24,1,5
2025,2,22574,1,41,1,1,202411225741004115,1.0,Ocupado,600.0,2,33,6,5
2025,2,22574,1,41,1,1,202411225741004116,1.0,Ocupado,,2,8,,5
2025,2,22574,1,41,1,1,202411225741004117,1.0,Ocupado,,1,5,,5
2025,2,47426,1,157,1,1,202311474261015711,1.0,Ocupado,5000.0,1,50,11,7
2025,2,47426,1,157,1,1,202311474261015712,1.0,Desocupado,,2,50,,5
2025,2,47426,1,157,1,1,202311474261015713,1.0,Desocupado,,1,20,,5
2025,2,47426,1,157,1,1,202311474261015714,1.0,Desocupado,,2,16,,5
2025,2,26224,1,71,1,1,202402262241007111,1.0,Ocupado,1835.0,1,61,,5
2025,2,26224,1,71,1,1,202402262241007112,1.0,Desocupado,,2,51,,5
2025,2,26224,1,71,1,1,202402262241007113,1.0,Ocupado,1835.0,1,20,,5
2025,2,26224,1,71,1,1,202402262241007114,1.0,Desocupado,,2,98,4,5
2025,2,26224,1,72,1,1,202402262241007211,1.0,Desocupado,,2,55,9,3
2025,2,26224,1,72,1,1,202402262241007212,1.0,Ocupado,1300.0,2,25,,5
2025,2,26224,1,72,1,1,202402262241007213,1.0,Ocupado,1300.0,2,24,,5
2025,2,26224,1,72,1,1,202402262241007214,1.0,Desocupado,,2,21,,5
2025,2,26224,1,72,1,1,202402262241007215,1.0,Desocupado,,1,20,,5
2025,2,26224,1,73,1,1,202405262241007311,1.0,Desocupado,,1,50,,5
2025,2,26224,1,73,1,1,202405262241007312,1.0,Desocupado,,2,51,6,5
2025,2,26224,1,73,1,1,202405262241007313,1.0,Ocupado,1835.0,1,13,,5
2025,2,26224,1,73,1,1,202405262241007314,1.0,Ocupado,,1,11,,5
2025,2,26224,1,73,1,1,202405262241007315,1.0,Ocupado,,2,7,,5
2025,2,26224,1,73,1,1,202405262241007316,1.0,Ocupado,1300.0,2,70,,5
2025,2,19839,1,111,1,1,202402198391011111,1.0,Desocupado,,2,74,5,1
2025,2,19839,1,111,1,1,202402198391011112,1.0,Desocupado,,1,29,,5
2025,2,19839,1,111,1,1,202402198391011113,1.0,Desocupado,,2,26,,5
2025,2,1994102,1,8,1,1,20241119941021000811,1.0,Desocupado,,1,85,,5
2025,2,1994102,1,8,1,1,20241119941021000812,1.0,Desocupado,,2,84,,5
2025,2,1994102,1,8,1,1,20241119941021000813,1.0,Desocupado,,1,64,,5
2025,2,1994102,1,8,1,1,20241119941021000814,1.0,Ocupado,1300.0,2,59,,5
2025,2,1994102,1,8,1,1,20241119941021000815,1.0,Ocupado,1835.0,1,23,6,5
2025,2,2018302,1,99,1,1,20240220183021009911,1.0,Desocupado,,1,50,,5
2025,2,2018302,1,99,1,1,20240220183021009912,1.0,Desocupado,,2,43,,5
2025,2,2018302,1,99,1,1,20240220183021009913,1.0,Ocupado,7629.0,1,25,10,4
2025,2,2018302,1,99,1,1,20240220183021009914,1.0,Ocupado,,2,11,,5
2025,2,2018302,1,99,1,1,20240220183021009915,1.0,Ocupado,,2,6,,5
2025,2,24401,1,78,1,1,202402244011007811,1.0,Ocupado,1900.0,1,61,9,3
2025,2,24401,1,78,1,1,202402244011007812,1.0,Desocupado,,2,60,6,5
2025,2,24401,1,78,1,1,202402244011007813,1.0,Desocupado,,2,29,,5
2025,2,24401,1,78,1,1,202402244011007814,1.0,Desocupado,,2,28,,5
2025,2,24401,1,78,1,1,202402244011007815,1.0,Desocupado,,1,25,,5
2025,2,24401,1,78,1,1,202402244011007816,1.0,Desocupado,,2,46,,5
2025,2,24401,1,78,1,1,202402244011007817,1.0,Desocupado,,1,25,,5
2025,2,24401,1,78,1,1,202402244011007818,1.0,Ocupado,3897.0,1,45,7,5
2025,2,26761,1,12,1,1,202411267611001211,1.0,Ocupado,1800.0,1,53,10,1
2025,2,26761,1,12,1,1,202411267611001212,1.0,Ocupado,1100.0,2,38,11,5
2025,2,26761,1,12,1,1,202411267611001213,1.0,Ocupado,1351.0,2,19,8,1
2025,2,28938,1,103,1,1,202402289381010311,1.0,Desocupado,,2,50,,5
2025,2,28938,1,103,1,1,202402289381010314,1.0,Desocupado,,1,45,,5
2025,2,28938,1,103,1,1,202402289381010312,1.0,Ocupado,1200.0,2,21,6,5
2025,2,28938,1,103,1,1,202402289381010313,1.0,Ocupado,,2,12,,5
2025,2,1803702,1,30,1,1,20250218037021003011,1.0,Ocupado,150.0,1,36,6,5
2025,2,1803702,1,30,1,1,20250218037021003012,1.0,Desocupado,,2,36,6,5
2025,2,1803702,1,30,1,1,20250218037021003013,1.0,Desocupado,,1,16,7,5
2025,2,1803702,1,30,1,1,20250218037021003014,1.0,Ocupado,,2,12,,5
2025,2,1803702,1,30,1,1,20250218037021003015,1.0,Ocupado,,1,2,,5
2025,2,1803702,1,31,1,1,20250218037021003111,1.0,Ocupado,710.0,2,58,3,3
2025,2,1803702,1,31,1,1,20250218037021003112,1.0,Desocupado,,1,41,,5
2025,2,1803702,1,31,1,1,20250218037021003113,1.0,Ocupado,2200.0,1,36,9,3
2025,2,1803702,1,31,1,1,20250218037021003114,1.0,Desocupado,,2,30,,5
2025,2,1803702,1,31,1,1,20250218037021003115,1.0,Desocupado,,1,27,,5
2025,2,1803702,1,31,1,1,20250218037021003116,1.0,Desocupado,,2,25,6,5
2025,2,1803702,1,31,1,1,20250218037021003117,1.0,Ocupado,,2,4,,5
2025,2,1803702,1,31,2,1,20250218037021003121,1.0,Desocupado,,2,29,6,5
2025,2,1803702,1,31,2,1,20250218037021003122,1.0,Ocupado,1440.0,1,33,6,5
2025,2,1803702,1,31,2,1,20250218037021003123,1.0,Ocupado,,2,9,,5
2025,2,1803702,1,31,2,1,20250218037021003124,1.0,Ocupado,,1,5,,5
2025,2,1803702,1,33,1,1,20250218037021003311,1.0,Desocupado,,2,39,5,4
2025,2,1803702,1,33,1,1,20250218037021003312,1.0,Ocupado,1768.0,1,30,6,5
2025,2,1803702,1,33,1,1,20250218037021003313,1.0,Ocupado,1400.0,1,20,6,5
2025,2,1803702,1,33,1,1,20250218037021003314,1.0,Ocupado,1200.0,1,18,6,5
2025,2,1803702,1,33,1,1,20250218037021003315,1.0,Ocupado,,1,6,,5
2025,2,1857202,1,49,1,1,20250218572021004911,1.0,Ocupado,4000.0,1,69,11,5
2025,2,1857202,1,49,1,1,20250218572021004912,1.0,Desocupado,,2,62,,5
2025,2,1857202,1,49,1,1,20250218572021004913,1.0,Desocupado,,2,93,,5
2025,2,1857202,1,49,1,1,20250218572021004914,1.0,Desocupado,,1,66,6,5
2025,2,47215,1,55,1,1,202502472151005511,1.0,Ocupado,1046.0,2,34,6,5
2025,2,47215,1,55,1,1,202502472151005512,1.0,Ocupado,2293.0,1,37,6,5
2025,2,47215,1,55,1,1,202502472151005513,1.0,Desocupado,,1,16,5,4
2025,2,47215,1,55,1,1,202502472151005514,1.0,Ocupado,,2,11,,5
2025,2,47215,1,55,1,1,202502472151005515,1.0,Ocupado,,2,2,,5
2025,2,25354,1,47,1,1,202502253541004711,1.0,Ocupado,7500.0,1,42,9,3
2025,2,25354,1,47,1,1,202502253541004712,1.0,Desocupado,,2,43,,5
2025,2,25354,1,47,1,1,202502253541004713,1.0,Ocupado,,1,12,,5
2025,2,25354,1,47,1,1,202502253541004714,1.0,Desocupado,,2,69,,5
2025,2,4804302,1,25,1,1,20250248043021002511,1.0,Ocupado,600.0,2,47,5,3
2025,2,4804302,1,25,1,1,20250248043021002512,1.0,Ocupado,1300.0,2,13,,5
2025,2,4804302,1,25,1,1,20250248043021002513,1.0,Ocupado,,2,10,,5
2025,2,4804302,1,26,1,1,20250248043021002611,1.0,Desocupado,,1,45,,5
2025,2,4804302,1,26,1,1,20250248043021002612,1.0,Desocupado,,2,39,,5
2025,2,4804302,1,26,1,1,20250248043021002613,1.0,Ocupado,1000.0,2,20,6,5
2025,2,4804302,1,26,1,1,20250248043021002614,1.0,Ocupado,,2,9,,5
2025,2,4804302,1,27,1,1,20250248043021002711,1.0,Ocupado,1800.0,1,48,6,5
2025,2,4804302,1,27,1,1,20250248043021002712,1.0,Ocupado,909.0,2,47,9,3
2025,2,4804302,1,27,1,1,20250248043021002713,1.0,Ocupado,1835.0,1,13,,5
2025,2,4804302,1,27,1,1,20250248043021002714,1.0,Ocupado,,2,11,,5
2025,2,4804302,1,30,1,1,20250248043021003011,1.0,Desocupado,,2,58,6,5
2025,2,4804302,1,30,1,1,20250248043021003012,1.0,Ocupado,2165.0,2,35,6,5
2025,2,4804302,1,30,1,1,20250248043021003013,1.0,Desocupado,,2,14,5,2
2025,2,4804302,1,30,1,1,20250248043021003014,1.0,Ocupado,,1,12,,5
2025,2,4804302,1,30,1,1,20250248043021003015,1.0,Ocupado,,1,1,,5
2025,2,4804302,1,30,1,1,20250248043021003016,1.0,Ocupado,4330.0,1,29,6,5
2025,2,4804302,1,30,1,1,20250248043021003017,1.0,Ocupado,,2,3,,5
2025,2,26395,1,60,1,1,202502263951006011,1.0,Desocupado,,2,56,9,3
2025,2,26395,1,60,1,1,202502263951006012,1.0,Desocupado,,2,93,6,5
2025,2,26395,1,61,1,1,202502263951006111,1.0,Desocupado,,2,67,11,7
2025,2,26395,1,63,1,1,202502263951006311,1.0,Desocupado,,2,100,11,5
2025,2,26395,1,63,1,1,202502263951006312,1.0,Ocupado,250.0,1,24,6,5
2025,2,2244701,1,28,1,1,20250222447011002811,1.0,Ocupado,130.0,2,72,3,2
2025,2,2244701,1,28,1,1,20250222447011002812,1.0,Desocupado,,2,42,,5
2025,2,2244701,1,28,1,1,20250222447011002813,1.0,Ocupado,1835.0,1,13,,5
2025,2,27142,1,34,1,1,202502271421003411,1.0,Desocupado,,2,49,6,5
2025,2,27142,1,34,1,1,202502271421003412,1.0,Ocupado,4400.0,1,54,6,5
2025,2,27142,1,34,1,1,202502271421003413,1.0,Desocupado,,1,15,,5
2025,2,27142,1,34,1,1,202502271421003414,1.0,Desocupado,,1,22,,5
2025,2,27142,1,140,1,1,202502271421014011,1.0,Desocupado,,1,69,6,5
2025,2,27142,1,140,1,1,202502271421014012,1.0,Desocupado,,2,68,,5
2025,2,27142,1,140,1,1,202502271421014013,1.0,Ocupado,1835.0,1,34,,5
2025,2,27142,1,140,1,1,202502271421014014,1.0,Desocupado,,2,41,,5
2025,2,27142,1,140,1,1,202502271421014015,1.0,Desocupado,,1,40,,5
2025,2,27142,1,140,1,1,202502271421014016,1.0,Ocupado,,1,5,,5
2025,2,27142,1,140,1,1,202502271421014017,1.0,Desocupado,,2,32,,5
2025,2,27142,1,140,1,1,202502271421014018,1.0,Ocupado,1835.0,1,33,,5
2025,2,27142,1,140,1,1,202502271421014019,1.0,Ocupado,,2,6,,5
2025,2,26827,1,52,1,1,202502268271005211,1.0,Ocupado,1299.0,1,70,6,5
2025,2,26827,1,53,1,1,202502268271005311,1.0,Desocupado,,2,53,11,5
2025,2,28997,1,42,1,1,202502289971004211,1.0,Desocupado,,1,60,,5
2025,2,28997,1,42,1,1,202502289971004212,1.0,Desocupado,,2,59,9,3
2025,2,28997,1,42,1,1,202502289971004213,1.0,Desocupado,,2,90,4,5
2025,2,18125,1,77,1,1,202411181251007711,1.0,Ocupado,2600.0,1,35,9,3
2025,2,18125,1,77,1,1,202411181251007712,1.0,Desocupado,,2,79,,5
2025,2,18125,1,77,1,1,202411181251007713,1.0,Desocupado,,1,65,,5
2025,2,18125,1,77,1,1,202411181251007714,1.0,Desocupado,,2,58,,5
2025,2,18125,1,77,1,1,202411181251007715,1.0,Desocupado,,1,20,,5
2025,2,1815502,1,70,1,1,20250218155021007011,1.0,Ocupado,533.0,2,73,6,5
2025,2,1815502,1,70,1,1,20250218155021007012,1.0,Desocupado,,2,48,,5
2025,2,1815502,1,70,1,1,20250218155021007013,1.0,Ocupado,,1,9,,5
2025,2,18163,1,75,1,1,202311181631007511,1.0,Desocupado,,2,51,9,4
2025,2,18163,1,75,1,1,202402181631007512,1.0,Desocupado,,1,20,,5
2025,2,1825802,1,31,1,1,20241118258021003111,1.0,Ocupado,1025.0,2,54,10,3
2025,2,1825802,1,31,1,1,20241118258021003112,1.0,Desocupado,,1,21,,5
2025,2,1825802,1,31,1,1,20241118258021003113,1.0,Desocupado,,1,33,,5
2025,2,1783902,1,82,1,1,20250217839021008211,1.0,Ocupado,2800.0,2,64,11,5
2025,2,1783902,1,82,1,1,20250217839021008212,1.0,Desocupado,,1,59,,5
2025,2,17328,1,13,1,1,202311173281001311,1.0,Ocupado,1030.0,1,60,6,5
2025,2,17328,1,13,1,1,202311173281001312,1.0,Desocupado,,2,47,4,5
2025,2,17328,1,13,1,1,202311173281001313,1.0,Ocupado,2000.0,2,28,11,5
2025,2,17328,1,13,1,1,202311173281001314,1.0,Ocupado,1835.0,1,24,,5
2025,2,17328,1,13,1,1,202311173281001315,1.0,Ocupado,1130.0,2,21,10,1
2025,2,17328,1,14,1,1,202311173281001411,1.0,Desocupado,,1,56,,5
2025,2,17328,1,14,1,1,202311173281001412,1.0,Desocupado,,2,54,6,5
2025,2,17328,1,14,1,1,202311173281001413,1.0,Ocupado,3260.0,1,24,9,3
2025,2,17328,1,14,1,1,202311173281001414,1.0,Desocupado,,1,19,10,1
2025,2,17328,1,15,1,1,202311173281001511,1.0,Ocupado,3031.0,1,59,5,3
2025,2,17328,1,15,1,1,202311173281001512,1.0,Ocupado,2209.0,2,60,5,4
2025,2,17328,1,15,1,1,202411173281001513,1.0,Desocupado,,1,14,5,3
2025,2,17328,1,16,1,1,202311173281001611,1.0,Ocupado,1796.0,1,54,4,5
2025,2,17328,1,16,1,1,202311173281001612,1.0,Desocupado,,2,51,4,5
2025,2,17328,1,16,1,1,202311173281001613,1.0,Ocupado,1100.0,2,23,8,1
2025,2,17328,1,16,1,1,202311173281001614,1.0,Ocupado,817.0,2,20,8,1
2025,2,17328,1,16,1,1,202311173281001615,1.0,Desocupado,,1,15,5,3
2025,2,17328,1,16,1,1,202311173281001616,1.0,Ocupado,,2,11,,5
2025,2,17536,1,23,1,1,202411175361002311,1.0,Desocupado,,2,61,9,3
2025,2,17536,1,25,1,1,202411175361002511,1.0,Ocupado,1299.0,1,57,9,3
2025,2,17536,1,25,1,1,202411175361002512,1.0,Desocupado,,2,58,6,5
2025,2,17536,1,25,1,1,202411175361002513,1.0,Ocupado,2500.0,2,21,9,3
2025,2,17590,1,34,1,1,202402175901003411,1.0,Desocupado,,2,66,6,5
2025,2,17590,1,34,1,1,202402175901003412,1.0,Ocupado,1800.0,2,44,9,3
2025,2,17590,1,34,1,1,202402175901003413,1.0,Ocupado,2500.0,2,34,11,5
2025,2,17590,1,34,1,1,202402175901003414,1.0,Ocupado,1835.0,1,15,,5
2025,2,17590,1,35,1,1,202402175901003511,1.0,Ocupado,1050.0,1,47,6,5
2025,2,17590,1,35,1,1,202402175901003512,1.0,Ocupado,686.0,2,52,6,5
2025,2,17590,1,35,1,1,202402175901003513,1.0,Desocupado,,2,22,6,5
2025,2,17590,1,36,1,1,202502175901003611,1.0,Desocupado,,2,34,9,3
2025,2,17590,1,36,1,1,202502175901003612,1.0,Ocupado,,1,10,,5
2025,2,17590,1,36,1,1,202502175901003613,1.0,Ocupado,,1,8,,5
2025,2,17590,1,37,1,1,202402175901003711,1.0,Ocupado,950.0,1,75,9,3
2025,2,17688,1,54,1,1,202411176881005411,1.0,Ocupado,2032.0,1,62,10,3
2025,2,17688,1,54,1,1,202411176881005412,1.0,Ocupado,1213.0,1,23,6,5
2025,2,17688,1,55,1,1,202411176881005511,1.0,Ocupado,1350.0,2,47,6,5
2025,2,17688,1,55,1,1,202411176881005512,1.0,Desocupado,,1,22,6,5
2025,2,17688,1,55,1,1,202411176881005513,1.0,Desocupado,,2,20,6,5
